user,item,label
d_d001431,spot_400,5.0
d_d001728,spot_57,4.0
d_d000990,spot_218,5.0
d_d000309,spot_71,5.0
d_d010311,spot_16,5.0
d_d002423,spot_168,1.0
d_d001676,spot_18,3.0
d_d012329,spot_58,4.0
d_d006390,spot_947,5.0
d_d000776,spot_192,5.0
d_d009054,spot_130,4.0
d_d008042,spot_568,5.0
d_d001593,spot_13,4.0
d_d000388,spot_104,5.0
d_d006981,spot_201,5.0
d_d000158,spot_191,5.0
d_d001182,spot_92,5.0
d_d007987,spot_131,5.0
d_d009301,spot_288,5.0
d_d001856,spot_82,5.0
d_d009748,spot_101,5.0
d_d000768,spot_282,3.0
d_d010886,spot_362,5.0
d_d012304,spot_634,4.0
d_d002819,spot_677,3.0
d_d000752,spot_16,5.0
d_d003883,spot_2,5.0
d_d002590,spot_385,5.0
d_d002214,spot_62,5.0
d_d000870,spot_19,5.0
d_d000395,spot_239,5.0
d_d005113,spot_303,5.0
d_d000863,spot_101,4.0
d_d005935,spot_413,5.0
d_d004633,spot_100,5.0
d_d008026,spot_7,4.0
d_d001994,spot_174,5.0
d_d009029,spot_168,3.0
d_d006917,spot_30,4.0
d_d009091,spot_356,4.0
d_d001006,spot_16,3.0
d_d006139,spot_16,4.0
d_d007389,spot_142,4.0
d_d003023,spot_30,5.0
d_d004989,spot_699,5.0
d_d002103,spot_94,4.0
d_d009187,spot_467,4.0
d_d002473,spot_224,5.0
d_d002821,spot_950,5.0
d_d001086,spot_13,5.0
d_d000778,spot_628,5.0
d_d004375,spot_30,5.0
d_d001835,spot_16,4.0
d_d001521,spot_19,5.0
d_d004453,spot_234,5.0
d_d009259,spot_71,5.0
d_d004838,spot_78,3.0
d_d009980,spot_82,4.0
d_d001291,spot_87,3.0
d_d005202,spot_212,4.0
d_d002473,spot_25,5.0
d_d002787,spot_951,4.0
d_d005983,spot_952,5.0
d_d003771,spot_953,4.0
d_d000996,spot_18,5.0
d_d003360,spot_462,4.0
d_d009464,spot_30,4.0
d_d001448,spot_83,5.0
d_d010197,spot_151,5.0
d_d000811,spot_58,4.0
d_d001846,spot_100,4.0
d_d000364,spot_780,5.0
d_d010098,spot_31,5.0
d_d005329,spot_31,5.0
d_d000595,spot_212,4.0
d_d003146,spot_8,4.0
d_d000309,spot_16,5.0
d_d001437,spot_211,5.0
d_d010447,spot_142,3.0
d_d003233,spot_104,4.0
d_d002241,spot_211,4.0
d_d004837,spot_663,4.0
d_d001410,spot_66,5.0
d_d006731,spot_326,5.0
d_d010197,spot_844,5.0
d_d009086,spot_222,5.0
d_d008963,spot_6,4.0
d_d002481,spot_58,5.0
d_d001424,spot_512,4.0
d_d010490,spot_88,4.0
d_d001393,spot_125,4.0
d_d002490,spot_955,4.0
d_d010801,spot_124,5.0
d_d006300,spot_103,5.0
d_d000344,spot_47,5.0
d_d004873,spot_132,5.0
d_d006110,spot_869,4.0
d_d000150,spot_252,5.0
d_d009638,spot_8,4.0
d_d005235,spot_110,5.0
d_d002667,spot_58,5.0
d_d002484,spot_109,5.0
d_d009603,spot_460,5.0
d_d000040,spot_101,5.0
d_d000253,spot_1,5.0
d_d003819,spot_82,5.0
d_d000030,spot_82,2.0
d_d001628,spot_957,4.0
d_d002701,spot_958,5.0
d_d000743,spot_740,2.0
d_d009123,spot_16,5.0
d_d001588,spot_233,4.0
d_d000458,spot_959,4.0
d_d008050,spot_19,5.0
d_d004021,spot_130,4.0
d_d009523,spot_961,3.0
d_d000441,spot_737,4.0
a_a011544,spot_31,5.0
d_d001292,spot_146,5.0
d_d000153,spot_221,5.0
d_d009588,spot_151,5.0
d_d010344,spot_94,5.0
d_d008205,spot_78,3.0
d_d003752,spot_400,5.0
d_d007634,spot_182,2.0
d_d001011,spot_130,4.0
d_d001331,spot_101,3.0
d_d003422,spot_125,3.0
d_d001374,spot_47,5.0
d_d002856,spot_74,5.0
d_d004726,spot_663,5.0
d_d001458,spot_58,4.0
d_d004002,spot_141,3.0
d_d004268,spot_276,5.0
d_d002811,spot_408,5.0
d_d011722,spot_31,5.0
d_d009251,spot_7,5.0
d_d000560,spot_224,4.0
d_d010336,spot_13,5.0
d_d001468,spot_534,5.0
d_d003379,spot_2,4.0
d_d002701,spot_964,3.0
d_d001618,spot_293,4.0
d_d004883,spot_3,4.0
d_d002739,spot_101,4.0
d_d001824,spot_2,4.0
d_d000481,spot_7,5.0
d_d003619,spot_584,4.0
d_d006867,spot_82,4.0
d_d001243,spot_184,5.0
d_d004242,spot_967,4.0
d_d004282,spot_16,4.0
d_d002399,spot_212,4.0
d_d000902,spot_16,5.0
d_d004978,spot_58,5.0
d_d000045,spot_258,4.0
d_d007463,spot_78,4.0
d_d003088,spot_663,4.0
d_d003169,spot_58,5.0
d_d005165,spot_255,5.0
d_d010328,spot_109,4.0
d_d002694,spot_13,5.0
d_d002915,spot_46,5.0
d_d001209,spot_83,4.0
d_d010281,spot_202,5.0
d_d002304,spot_51,5.0
d_d002500,spot_968,5.0
d_d002214,spot_44,4.0
d_d006918,spot_69,3.0
d_d000293,spot_69,4.0
d_d004168,spot_16,5.0
d_d005131,spot_143,5.0
d_d005892,spot_199,5.0
d_d001013,spot_16,4.0
d_d003453,spot_141,4.0
d_d008982,spot_374,3.0
d_d003993,spot_969,5.0
d_d009192,spot_174,4.0
d_d000631,spot_293,5.0
d_d000228,spot_231,4.0
d_d007184,spot_7,4.0
d_d002021,spot_495,5.0
d_d000584,spot_132,4.0
d_d002070,spot_18,5.0
d_d004370,spot_101,5.0
d_d008026,spot_244,3.0
d_d002382,spot_58,4.0
d_d006801,spot_970,5.0
d_d003422,spot_41,4.0
d_d004285,spot_52,4.0
d_d000025,spot_125,5.0
d_d009391,spot_131,5.0
d_d000148,spot_303,5.0
d_d001362,spot_69,5.0
d_d009437,spot_16,3.0
d_d002643,spot_6,5.0
d_d003910,spot_644,5.0
d_d001765,spot_33,5.0
d_d006932,spot_165,4.0
d_d004693,spot_151,1.0
d_d000754,spot_132,4.0
d_d002259,spot_58,5.0
d_d008008,spot_278,4.0
d_d003802,spot_496,3.0
d_d003789,spot_6,4.0
d_d002080,spot_82,4.0
d_d000595,spot_6,5.0
d_d005240,spot_288,4.0
d_d004268,spot_16,5.0
d_d003157,spot_270,4.0
d_d004710,spot_91,5.0
d_d009113,spot_127,5.0
d_d001415,spot_129,5.0
d_d001493,spot_78,5.0
d_d000684,spot_132,4.0
d_d010315,spot_25,4.0
d_d003422,spot_239,4.0
d_d012236,spot_16,3.0
d_d002361,spot_973,4.0
d_d004945,spot_8,5.0
d_d005497,spot_226,5.0
d_d000429,spot_78,4.0
d_d002114,spot_102,4.0
d_d000048,spot_130,4.0
d_d000757,spot_7,5.0
d_d002317,spot_110,3.0
d_d009259,spot_345,5.0
d_d001495,spot_31,5.0
d_d002701,spot_975,3.0
d_d000317,spot_173,2.0
d_d012256,spot_82,3.0
d_d004071,spot_258,5.0
d_d003179,spot_131,5.0
d_d002363,spot_124,4.0
d_d004888,spot_58,5.0
d_d006980,spot_380,5.0
d_d000540,spot_92,3.0
d_d001376,spot_58,5.0
d_d000244,spot_88,5.0
d_d003650,spot_82,4.0
d_d000221,spot_82,5.0
d_d005997,spot_62,5.0
d_d004320,spot_33,5.0
d_d000669,spot_311,4.0
d_d011264,spot_16,5.0
d_d001558,spot_130,4.0
d_d003272,spot_976,4.0
d_d011819,spot_421,5.0
d_d009380,spot_102,3.0
d_d011314,spot_128,4.0
d_d000507,spot_88,4.0
d_d006028,spot_977,2.0
d_d012344,spot_375,4.0
d_d000048,spot_30,5.0
d_d000096,spot_83,5.0
d_d004905,spot_18,4.0
d_d009925,spot_47,4.0
d_d000912,spot_89,5.0
d_d009302,spot_58,4.0
d_d008242,spot_97,3.0
d_d004698,spot_102,5.0
d_d010444,spot_274,4.0
d_d008112,spot_60,3.0
d_d007930,spot_82,5.0
d_d000757,spot_13,5.0
d_d002928,spot_226,5.0
d_d004978,spot_366,5.0
d_d009988,spot_27,4.0
d_d005254,spot_84,4.0
d_d006154,spot_30,4.0
d_d000791,spot_101,5.0
d_d000846,spot_236,5.0
d_d007825,spot_13,4.0
d_d001934,spot_82,5.0
d_d001937,spot_554,3.0
d_d002035,spot_684,4.0
d_d003518,spot_617,4.0
d_d006226,spot_18,5.0
d_d000515,spot_8,4.0
d_d002459,spot_41,3.0
d_d003422,spot_88,4.0
d_d010442,spot_99,5.0
d_d007489,spot_130,4.0
d_d000560,spot_110,5.0
d_d002841,spot_16,3.0
d_d001339,spot_980,5.0
d_d001794,spot_151,5.0
d_d012463,spot_222,4.0
d_d000701,spot_82,5.0
d_d001582,spot_386,5.0
d_d005903,spot_78,5.0
d_d002818,spot_130,4.0
d_d005226,spot_130,5.0
d_d006942,spot_702,5.0
d_d002985,spot_7,5.0
d_d003196,spot_391,5.0
d_d010575,spot_7,5.0
d_d001672,spot_78,4.0
d_d009488,spot_981,4.0
d_d001216,spot_982,5.0
d_d003649,spot_977,4.0
d_d004464,spot_259,5.0
d_d002105,spot_130,5.0
d_d006384,spot_107,5.0
d_d009113,spot_243,5.0
d_d000639,spot_147,5.0
d_d009113,spot_103,5.0
d_d006753,spot_7,5.0
d_d002166,spot_918,3.0
d_d009265,spot_984,5.0
d_d002341,spot_82,4.0
d_d010442,spot_142,5.0
d_d003135,spot_985,4.0
d_d004945,spot_125,5.0
d_d009219,spot_99,5.0
d_d009568,spot_50,4.0
d_d008222,spot_58,5.0
d_d000158,spot_282,4.0
d_d006829,spot_485,5.0
d_d001672,spot_31,4.0
d_d002577,spot_13,4.0
d_d002878,spot_130,5.0
d_d001493,spot_62,5.0
d_d002564,spot_987,5.0
d_d009662,spot_224,5.0
d_d002264,spot_168,5.0
d_d001879,spot_282,5.0
d_d001653,spot_97,5.0
d_d005303,spot_100,4.0
d_d002090,spot_236,5.0
d_d010217,spot_31,5.0
d_d008180,spot_40,5.0
d_d001625,spot_125,4.0
d_d009568,spot_54,3.0
d_d009245,spot_125,4.0
d_d002155,spot_831,5.0
d_d003461,spot_325,5.0
d_d009126,spot_13,4.0
d_d002862,spot_199,4.0
d_d009439,spot_212,4.0
d_d006232,spot_103,3.0
d_d009581,spot_372,5.0
d_d000543,spot_172,5.0
d_d009449,spot_99,5.0
d_d005158,spot_30,4.0
d_d003845,spot_58,5.0
d_d010310,spot_18,4.0
d_d009389,spot_988,4.0
d_d009139,spot_78,5.0
d_d007085,spot_989,4.0
d_d004068,spot_239,5.0
d_d002165,spot_7,5.0
d_d006751,spot_13,4.0
d_d004960,spot_44,4.0
d_d001300,spot_107,4.0
d_d009379,spot_16,4.0
d_d005350,spot_46,4.0
d_d006122,spot_83,5.0
d_d006384,spot_155,4.0
d_d000752,spot_707,4.0
d_d010667,spot_82,4.0
d_d000045,spot_13,4.0
d_d003916,spot_125,4.0
d_d005446,spot_82,5.0
d_d000479,spot_6,4.0
d_d000501,spot_13,4.0
d_d000812,spot_448,5.0
d_d000012,spot_274,3.0
d_d001395,spot_16,4.0
d_d001672,spot_174,4.0
d_d009025,spot_131,5.0
d_d004914,spot_31,5.0
d_d000213,spot_74,4.0
d_d009126,spot_88,4.0
d_d003398,spot_212,4.0
d_d003696,spot_92,5.0
d_d006740,spot_54,4.0
d_d007504,spot_582,4.0
d_d001373,spot_88,5.0
d_d002563,spot_265,3.0
d_d000411,spot_174,5.0
d_d002835,spot_8,4.0
d_d010444,spot_82,4.0
d_d001614,spot_737,4.0
d_d011515,spot_58,5.0
d_d000046,spot_184,4.0
d_d003481,spot_31,5.0
d_d000153,spot_260,5.0
d_d008022,spot_293,5.0
d_d002320,spot_60,4.0
d_d010109,spot_168,3.0
d_d003270,spot_92,5.0
d_d002026,spot_7,5.0
d_d004522,spot_83,5.0
d_d003802,spot_6,5.0
d_d002157,spot_97,5.0
d_d000157,spot_976,3.0
d_d010184,spot_10,5.0
d_d011086,spot_126,5.0
d_d002155,spot_51,5.0
d_d006751,spot_6,5.0
d_d004872,spot_174,3.0
d_d002187,spot_67,5.0
d_d002256,spot_57,5.0
d_d003369,spot_44,5.0
d_d007169,spot_20,5.0
d_d009653,spot_741,5.0
d_d007122,spot_441,3.0
d_d002821,spot_69,4.0
d_d001676,spot_118,5.0
d_d003650,spot_89,5.0
d_d000496,spot_92,5.0
d_d001607,spot_177,1.0
d_d002810,spot_109,4.0
d_d006363,spot_57,5.0
d_d002503,spot_31,5.0
d_d000898,spot_23,5.0
d_d002522,spot_253,4.0
d_d001453,spot_102,4.0
d_d009727,spot_54,4.0
d_d006148,spot_440,4.0
d_d005329,spot_458,4.0
d_d001741,spot_31,4.0
d_d012256,spot_13,4.0
d_d006998,spot_16,3.0
d_d003131,spot_58,5.0
d_d000483,spot_5,5.0
d_d000043,spot_282,5.0
d_d006359,spot_58,5.0
d_d002513,spot_69,3.0
d_d007848,spot_16,5.0
d_d001559,spot_210,4.0
d_d007492,spot_82,3.0
d_d004370,spot_58,5.0
d_d009826,spot_66,4.0
d_d005997,spot_27,5.0
d_d003286,spot_76,5.0
d_d009470,spot_249,4.0
d_d001458,spot_572,4.0
d_d010389,spot_82,5.0
d_d007486,spot_7,5.0
d_d000513,spot_101,5.0
d_d010253,spot_196,4.0
d_d001147,spot_67,5.0
d_d001166,spot_163,3.0
d_d004677,spot_997,5.0
d_d008062,spot_101,4.0
d_d001994,spot_41,4.0
b_b001661,spot_315,4.0
d_d011457,spot_16,5.0
d_d009145,spot_51,4.0
d_d002758,spot_82,4.0
d_d006232,spot_13,4.0
d_d001949,spot_212,4.0
d_d011481,spot_274,4.0
d_d001370,spot_192,4.0
d_d009421,spot_101,5.0
d_d000518,spot_102,5.0
a_a011544,spot_131,5.0
d_d006754,spot_523,4.0
d_d004093,spot_677,5.0
d_d000103,spot_691,3.0
d_d000487,spot_168,5.0
d_d002181,spot_109,5.0
d_d003742,spot_51,4.0
d_d006232,spot_234,5.0
d_d000515,spot_33,4.0
d_d005987,spot_998,3.0
d_d002808,spot_147,4.0
d_d011469,spot_192,5.0
d_d002969,spot_13,5.0
d_d006981,spot_722,4.0
d_d003564,spot_323,5.0
d_d001585,spot_999,5.0
d_d009925,spot_62,4.0
d_d006952,spot_142,4.0
d_d001811,spot_2,5.0
d_d002399,spot_44,4.0
d_d001399,spot_86,5.0
d_d003432,spot_220,5.0
d_d000500,spot_373,4.0
d_d001423,spot_6,5.0
d_d001616,spot_368,4.0
d_d001588,spot_282,5.0
d_d007007,spot_253,5.0
d_d001805,spot_78,3.0
d_d005811,spot_16,4.0
d_d009748,spot_74,4.0
d_d009677,spot_601,4.0
d_d009394,spot_31,5.0
d_d000290,spot_58,4.0
d_d001560,spot_58,5.0
d_d001735,spot_7,5.0
d_d001006,spot_224,4.0
d_d002948,spot_16,2.0
d_d002572,spot_54,5.0
d_d009007,spot_219,4.0
d_d002861,spot_104,4.0
d_d003147,spot_223,5.0
d_d003785,spot_58,5.0
d_d002701,spot_168,5.0
d_d004783,spot_435,5.0
d_d009367,spot_82,4.0
d_d006711,spot_120,4.0
d_d002915,spot_213,5.0
d_d000160,spot_457,4.0
d_d009381,spot_82,5.0
d_d001720,spot_16,3.0
d_d005931,spot_16,5.0
d_d001182,spot_2,5.0
d_d003564,spot_240,4.0
d_d003045,spot_362,3.0
d_d000006,spot_82,4.0
d_d000672,spot_99,5.0
d_d006661,spot_605,5.0
d_d001625,spot_389,4.0
d_d004459,spot_136,1.0
d_d000145,spot_58,4.0
d_d004523,spot_584,4.0
d_d003370,spot_155,4.0
d_d010578,spot_41,4.0
d_d002165,spot_76,5.0
d_d002817,spot_1001,5.0
d_d003044,spot_30,5.0
d_d003232,spot_82,4.0
d_d005087,spot_31,4.0
d_d002522,spot_27,5.0
d_d003691,spot_151,5.0
d_d010207,spot_386,5.0
d_d000499,spot_62,4.0
d_d001485,spot_152,3.0
d_d009998,spot_18,5.0
d_d005226,spot_51,5.0
d_d006756,spot_126,4.0
d_d011350,spot_128,3.0
d_d010501,spot_243,5.0
d_d007552,spot_16,5.0
d_d009457,spot_211,5.0
d_d010061,spot_62,5.0
d_d007728,spot_408,4.0
d_d006729,spot_584,5.0
d_d004288,spot_40,5.0
d_d011481,spot_16,4.0
d_d003529,spot_7,5.0
d_d002787,spot_51,4.0
d_d005569,spot_320,5.0
d_d003925,spot_475,5.0
d_d001522,spot_391,4.0
d_d002274,spot_83,5.0
d_d000591,spot_463,4.0
d_d005997,spot_16,5.0
d_d009574,spot_372,4.0
d_d007484,spot_6,5.0
d_d005446,spot_51,5.0
d_d004533,spot_8,4.0
d_d000768,spot_30,4.0
d_d002134,spot_105,4.0
d_d009251,spot_30,4.0
d_d002757,spot_86,5.0
d_d008982,spot_325,5.0
d_d001586,spot_1005,5.0
d_d004961,spot_57,4.0
d_d000268,spot_58,5.0
d_d003566,spot_142,4.0
d_d009241,spot_13,4.0
d_d000868,spot_82,4.0
d_d001843,spot_51,3.0
d_d005892,spot_390,5.0
d_d001861,spot_78,5.0
d_d005360,spot_31,4.0
d_d006135,spot_174,5.0
d_d001976,spot_30,5.0
d_d000743,spot_99,5.0
d_d002711,spot_69,5.0
d_d003233,spot_99,4.0
d_d001671,spot_62,5.0
d_d001385,spot_19,3.0
d_d002311,spot_245,4.0
d_d009467,spot_16,4.0
d_d001970,spot_129,4.0
d_d002187,spot_57,4.0
d_d006138,spot_13,4.0
d_d010671,spot_8,4.0
d_d009189,spot_408,3.0
d_d000096,spot_288,5.0
d_d000996,spot_10,4.0
d_d002818,spot_175,4.0
d_d000718,spot_47,4.0
d_d002997,spot_11,5.0
d_d001121,spot_16,4.0
d_d007987,spot_107,5.0
d_d000538,spot_221,3.0
d_d002109,spot_124,5.0
d_d002841,spot_62,5.0
d_d004823,spot_131,5.0
d_d002423,spot_16,4.0
d_d000074,spot_18,5.0
d_d006310,spot_71,5.0
d_d002155,spot_67,5.0
d_d001391,spot_755,4.0
d_d003563,spot_125,5.0
d_d005315,spot_31,1.0
d_d009588,spot_16,5.0
d_d007052,spot_244,5.0
d_d012256,spot_18,4.0
d_d002115,spot_86,5.0
d_d001803,spot_81,3.0
d_d004595,spot_82,4.0
d_d001119,spot_396,4.0
d_d000040,spot_83,5.0
d_d001934,spot_82,5.0
d_d003179,spot_408,4.0
d_d010328,spot_30,4.0
d_d001374,spot_13,5.0
d_d001729,spot_130,5.0
d_d006148,spot_155,5.0
d_d009437,spot_168,5.0
d_d009157,spot_86,5.0
d_d000400,spot_30,4.0
d_d010069,spot_950,5.0
d_d001981,spot_31,4.0
d_d012298,spot_432,4.0
d_d001740,spot_125,5.0
d_d001952,spot_13,5.0
d_d001631,spot_13,5.0
d_d002005,spot_101,4.0
d_d010661,spot_41,2.0
d_d005789,spot_684,5.0
d_d005987,spot_568,5.0
d_d006832,spot_348,5.0
d_d010172,spot_142,4.0
d_d006228,spot_282,3.0
d_d002802,spot_131,4.0
d_d003676,spot_82,5.0
d_d000395,spot_216,5.0
d_d001580,spot_88,5.0
d_d002342,spot_82,3.0
d_d004453,spot_909,5.0
d_d004242,spot_1009,4.0
d_d007871,spot_58,5.0
d_d005761,spot_18,4.0
d_d009409,spot_3,4.0
d_d005318,spot_92,5.0
d_d003023,spot_400,4.0
d_d010668,spot_400,4.0
d_d010501,spot_187,5.0
d_d003098,spot_141,4.0
d_d001629,spot_19,4.0
d_d000776,spot_51,5.0
d_d000209,spot_179,3.0
d_d006839,spot_180,5.0
d_d005869,spot_131,5.0
d_d003270,spot_132,5.0
d_d009186,spot_484,4.0
d_d003432,spot_18,4.0
d_d001607,spot_279,5.0
d_d001580,spot_40,4.0
d_d001816,spot_131,5.0
d_d002643,spot_16,5.0
d_d010240,spot_31,4.0
d_d000161,spot_65,5.0
d_d000537,spot_6,5.0
d_d000281,spot_83,5.0
d_d009219,spot_278,5.0
d_d001473,spot_16,4.0
d_d003977,spot_60,5.0
d_d009861,spot_228,4.0
d_d001856,spot_8,5.0
d_d002513,spot_1012,5.0
d_d007489,spot_16,4.0
d_d001499,spot_67,4.0
d_d002529,spot_782,4.0
d_d003058,spot_412,4.0
d_d000990,spot_82,5.0
d_d007548,spot_950,5.0
d_d006014,spot_936,5.0
d_d004725,spot_168,5.0
d_d000451,spot_40,4.0
d_d002709,spot_834,5.0
d_d000248,spot_239,4.0
d_d002137,spot_13,4.0
d_d010557,spot_16,5.0
d_d001368,spot_83,3.0
d_d007655,spot_82,4.0
d_d002451,spot_1,3.0
d_d002757,spot_58,5.0
d_d002090,spot_629,5.0
d_d009245,spot_101,4.0
d_d005338,spot_67,5.0
d_d004656,spot_7,5.0
d_d001508,spot_94,5.0
d_d000283,spot_99,5.0
d_d004873,spot_110,5.0
d_d003415,spot_151,5.0
d_d003286,spot_44,4.0
d_d001216,spot_519,5.0
d_d004583,spot_92,5.0
d_d003720,spot_72,4.0
d_d003657,spot_177,5.0
d_d002933,spot_58,3.0
d_d001588,spot_47,3.0
d_d004407,spot_243,4.0
d_d000854,spot_82,5.0
d_d006661,spot_130,5.0
d_d003212,spot_16,3.0
d_d007930,spot_358,5.0
d_d010661,spot_51,3.0
d_d001116,spot_13,5.0
d_d007552,spot_253,5.0
d_d000419,spot_177,5.0
d_d009609,spot_102,4.0
d_d003304,spot_23,4.0
d_d001116,spot_498,3.0
d_d001535,spot_30,4.0
d_d010442,spot_58,5.0
d_d008026,spot_553,3.0
d_d001411,spot_47,5.0
d_d009706,spot_205,1.0
d_d006130,spot_66,5.0
d_d002709,spot_448,4.0
d_d007388,spot_385,4.0
d_d004431,spot_54,4.0
d_d011571,spot_1014,4.0
d_d004702,spot_211,4.0
d_d005113,spot_62,5.0
d_d002744,spot_25,4.0
d_d003329,spot_58,4.0
d_d001288,spot_120,5.0
d_d001557,spot_19,3.0
d_d001387,spot_192,4.0
d_d002330,spot_396,4.0
d_d010177,spot_243,4.0
d_d000218,spot_102,4.0
d_d007088,spot_82,5.0
d_d007400,spot_82,4.0
d_d010215,spot_31,5.0
d_d000547,spot_174,5.0
d_d005947,spot_30,5.0
d_d006688,spot_82,3.0
d_d003735,spot_276,5.0
d_d003993,spot_969,5.0
d_d001647,spot_92,5.0
d_d003180,spot_16,5.0
d_d009252,spot_82,5.0
d_d000381,spot_609,4.0
d_d000036,spot_84,4.0
d_d001927,spot_433,5.0
d_d003029,spot_125,3.0
d_d006189,spot_136,4.0
d_d007945,spot_177,4.0
d_d000621,spot_432,5.0
d_d009219,spot_634,5.0
d_d003458,spot_31,4.0
d_d002105,spot_922,4.0
d_d004449,spot_99,5.0
d_d000441,spot_517,5.0
d_d004311,spot_129,5.0
d_d010501,spot_372,5.0
d_d003738,spot_100,3.0
d_d001391,spot_18,5.0
d_d009242,spot_19,5.0
d_d009816,spot_130,5.0
d_d001728,spot_6,4.0
d_d001570,spot_6,4.0
d_d007389,spot_130,4.0
d_d006393,spot_174,4.0
d_d010354,spot_6,4.0
d_d002561,spot_54,4.0
d_d003427,spot_83,5.0
d_d010436,spot_103,5.0
d_d009443,spot_13,5.0
d_d004817,spot_222,2.0
d_d000794,spot_1016,3.0
d_d008039,spot_16,5.0
d_d001387,spot_60,3.0
d_d001207,spot_2,2.0
d_d000357,spot_8,5.0
d_d007017,spot_375,4.0
d_d004783,spot_103,3.0
d_d004222,spot_1017,4.0
d_d001618,spot_67,5.0
d_d001429,spot_707,3.0
d_d003194,spot_16,3.0
d_d001630,spot_31,5.0
d_d000265,spot_92,3.0
d_d009973,spot_296,2.0
d_d009398,spot_168,4.0
d_d006740,spot_385,5.0
d_d000283,spot_135,3.0
d_d009783,spot_767,5.0
d_d001586,spot_301,5.0
d_d011819,spot_362,5.0
d_d005882,spot_131,5.0
d_d007799,spot_141,4.0
d_d009123,spot_101,5.0
d_d001877,spot_344,5.0
d_d000965,spot_2,3.0
d_d003709,spot_699,4.0
d_d002678,spot_125,4.0
d_d001862,spot_99,3.0
d_d011538,spot_16,5.0
d_d003928,spot_708,4.0
d_d005200,spot_13,4.0
d_d007452,spot_6,4.0
d_d010436,spot_82,5.0
d_d004328,spot_617,5.0
d_d002137,spot_918,4.0
d_d007127,spot_171,5.0
d_d002399,spot_40,4.0
d_d005916,spot_23,4.0
d_d000143,spot_383,3.0
d_d001730,spot_1019,4.0
d_d004056,spot_831,3.0
d_d006984,spot_106,5.0
d_d000182,spot_401,5.0
d_d001142,spot_1022,5.0
d_d005976,spot_57,5.0
d_d007523,spot_54,4.0
d_d002891,spot_54,5.0
d_d003286,spot_1023,4.0
d_d002678,spot_30,4.0
d_d000161,spot_288,4.0
d_d000188,spot_327,4.0
d_d001386,spot_18,4.0
d_d008208,spot_94,4.0
d_d005087,spot_82,4.0
d_d001672,spot_82,4.0
d_d001737,spot_810,4.0
d_d001683,spot_82,4.0
d_d005235,spot_148,4.0
d_d001182,spot_16,4.0
d_d001485,spot_97,4.0
d_d000296,spot_120,5.0
d_d009418,spot_25,5.0
d_d002588,spot_82,3.0
d_d009825,spot_62,5.0
d_d006917,spot_1025,3.0
d_d000233,spot_373,4.0
d_d000122,spot_82,5.0
d_d008117,spot_110,5.0
d_d000676,spot_579,5.0
d_d008100,spot_58,5.0
d_d001542,spot_6,3.0
d_d007965,spot_385,5.0
d_d002694,spot_1026,4.0
d_d003029,spot_448,4.0
d_d006693,spot_192,4.0
d_d004801,spot_136,5.0
d_d009089,spot_82,4.0
d_d002875,spot_1027,5.0
d_d006378,spot_99,5.0
d_d002283,spot_19,4.0
d_d000494,spot_135,4.0
d_d001903,spot_566,5.0
d_d001580,spot_125,5.0
d_d006869,spot_100,5.0
d_d000912,spot_692,5.0
d_d010231,spot_51,5.0
d_d004780,spot_18,4.0
d_d004823,spot_628,5.0
d_d002317,spot_78,5.0
d_d003534,spot_313,5.0
d_d002701,spot_16,4.0
d_d008960,spot_192,4.0
d_d006795,spot_78,4.0
d_d005204,spot_129,2.0
d_d002166,spot_949,4.0
d_d006778,spot_168,5.0
d_d000458,spot_177,5.0
d_d009831,spot_6,5.0
d_d005582,spot_82,5.0
d_d008960,spot_100,4.0
d_d000540,spot_270,5.0
d_d002701,spot_34,5.0
d_d002135,spot_83,5.0
d_d000354,spot_66,5.0
d_d006652,spot_950,5.0
d_d000309,spot_163,5.0
d_d005819,spot_67,5.0
d_d000068,spot_27,4.0
d_d009986,spot_218,4.0
d_d008153,spot_54,3.0
d_d010592,spot_380,4.0
d_d009693,spot_13,4.0
d_d007150,spot_83,4.0
d_d004464,spot_168,4.0
d_d010075,spot_190,5.0
d_d010103,spot_16,4.0
d_d010846,spot_169,4.0
d_d001116,spot_2,3.0
d_d002773,spot_110,4.0
d_d012491,spot_987,5.0
d_d009181,spot_264,5.0
d_d012399,spot_2,5.0
d_d009139,spot_652,5.0
d_d003172,spot_62,5.0
d_d003234,spot_90,5.0
d_d001221,spot_131,4.0
d_d007799,spot_221,4.0
d_d007809,spot_58,3.0
d_d009017,spot_128,5.0
d_d004529,spot_75,4.0
d_d001691,spot_110,5.0
d_d002666,spot_151,5.0
d_d000091,spot_131,3.0
d_d009914,spot_168,4.0
d_d003924,spot_671,4.0
d_d002686,spot_441,4.0
d_d008022,spot_303,5.0
d_d007942,spot_25,5.0
d_d005637,spot_132,5.0
d_d000190,spot_44,4.0
d_d000996,spot_109,4.0
d_d005520,spot_141,5.0
d_d005290,spot_129,4.0
d_d001416,spot_7,3.0
d_d004684,spot_119,4.0
d_d004993,spot_13,5.0
d_d007583,spot_937,5.0
d_d011481,spot_62,4.0
d_d009107,spot_782,4.0
d_d001470,spot_30,2.0
d_d001096,spot_707,5.0
d_d002845,spot_101,4.0
d_d001379,spot_218,2.0
d_d001207,spot_6,4.0
d_d002701,spot_2,5.0
d_d001855,spot_31,4.0
d_d002819,spot_31,4.0
d_d001437,spot_155,5.0
d_d004529,spot_2,4.0
d_d000534,spot_609,5.0
